Title,Year,Movie ID,Director,Stars,Votes
A Thousand Years of Good Prayers,2007,tt0838233,Wayne Wang,"('Henry O', 'Pasha D. Lychnikoff', 'Feihong Yu', 'Vida Ghahremani')",6.7
Dancing in Twilight,2007,tt0401516,Bob Roe,"('Erick Avari', 'Louise Fletcher', 'Mimi Rogers', 'Kal Penn')",6
The Twisted Tale of Bloody Mary,2008,tt1255905,Chris Barnard,"('Miranda French', 'Simon Kirk', 'Jorge Balça', 'Jason Sharp')",6.3
Middle Men,2009,tt1251757,George Gallo,"('Luke Wilson', 'Giovanni Ribisi', 'Gabriel Macht', 'James Caan')",6.8
Off World,2009,tt1543597,Mateo Guez,"('Marc Abaya', 'Irma Adlawan', 'Marco Morales', 'Che Ramos')",5.6
Heidi,2005,tt0439197,Geraldine Chaplin,"('Diana Rigg', 'Paul Marcus', 'Emma Bolger', 'Max von Sydow', 'Geraldine Chaplin', 'Diana Rigg')",6.4
Rain,2008,tt0965440,Maria Govan,"('Renel Brown', 'Nicki Micheaux', 'CCH Pounder', 'Marion Bethel')",6.6
Clubless: The Legend of Victor Montango,2008,tt1329124,James Hauser,"('Erin Pallesen', 'Nicole Frier', 'Will Cummings III', 'Joseph Goratowski')",8.5
I Am Bish,2009,tt1583273,Dave Bishop,"('Khrob Edmonds', 'Pia Miranda', 'Vanessa Pitrau', 'Tahnee Arlt', 'Mark Attrill')",5.9
Grilling Bobby Hicks,2009,tt0892060,Tommy Wood,"('Courtney Cole-Fendley', 'Justin Geer', 'West Cummings', 'Jorge Noyola')",8
The Big Rescue,2009,tt1550530,Bragi Thor Hinriksson,"('Sverrir Þór Sverrisson', 'Guðjón Davíð Karlsson', 'Vilhelm Anton Jónsson', 'Auðunn Blöndal')",6.5
Days,2007,tt1123374,Jonathon K. Kay,"('Sam Beech', 'Faye Bellass', 'Gordon Burns', 'Harriett Campbell')",6
Ten Canoes,2006,tt0466399,Rolf de Heer,"('Peter Djigirr', 'Crusoe Kurddal', 'Jamie Gulpilil', 'Richard Birrinbirrin', 'Peter Minygululu')",6.9
Mothers and Daughters,2006,tt0275258,Sheri Hellard,"('Sally Kirkland', 'Sheri Hellard', 'Heidi Marnhout', 'Tom Bosley')",5.3
Falling Awake,2009,tt1043756,Agustin,"('Jenna Dewan', 'Nicholas Gonzalez', 'J.D. Williams', 'Julie Carmen')",5.9
Final Destination 3,2006,tt0414982,James Wong,"('Mary Elizabeth Winstead', 'Ryan Merriman', 'Kris Lemche', 'Alexz Johnson')",5.8
Raising Kayn,2009,tt1499303,Colton Tran,"('Taunya Gren', 'Seanna Ladd', 'Loren Lambert', 'Stephan Law')",5.2
She's the Man,2006,tt0454945,Andy Fickman,"('Amanda Bynes', 'Laura Ramsey', 'Channing Tatum', 'Vinnie Jones')",6.3
The Conclave,2006,tt0452011,Christoph Schrewe,"('Manu Fullola', 'Brian Blessed', 'James Faulkner', 'Rolf Kanies')",6.5
Strangers with Candy,2005,tt0369994,Paul Dinello,"('Amy Sedaris', 'Stephen Colbert', 'Paul Dinello', 'Paul Sedaris')",5.9
Planet Ibsen,2005,tt0411759,Jonathan Wyche,"('Steve DuMouchel', 'Clint Howard', 'Justine Eyre', 'Gabriel Damon')",8.6
Twice Upon a Time,2006,tt0774756,Antoine de Caunes,"('Charlotte Rampling', 'Jean Rochefort', 'Isabelle Nanty', 'Ian Richardson')",5.7
Slipdream,2005,tt0226851,Marc Grant,"('Gregorio', 'Niall Padden', 'Deva Dalporto', 'Badja Djola')",6.6
Brideshead Revisited,2008,tt0412536,Julian Jarrold,"('Matthew Goode', 'Patrick Malahide', 'Hayley Atwell', 'Thomas Morrison')",6.7
The Ant Bully,2006,tt0429589,John A. Davis,"('Paul Giamatti', 'Nicolas Cage', 'Julia Roberts', 'Meryl Streep')",5.8
Grounding - The Last Days of Swissair,2006,tt0449959,Michael Steiner,"('Hanspeter Müller', 'Gilles Tschudi', 'László I. Kish', 'Rainer Guldener')",6.9
Dillenger's Diablos,2006,tt0805515,Michael Pereira,"('Eran Schwartz', 'Dylan Ramsey', 'Andrew Chang', 'Nadiya Shah')",7.7
Nothing But the Truth,2008,tt1073241,Rod Lurie,"('Kate Beckinsale', 'Matt Dillon', 'Vera Farmiga', 'Angela Bassett')",7.2
Nimmermeer,2006,tt0886519,Toke Constantin Hebbeln,"('Leonard Proxauf', 'Rolf Becker', 'Manni Laudenbach', 'Sylvester Groth')",6.2
A Fly in the Champagne,2009,tt2297128,Matt Beauchesne,"('Shane Dorian', 'Andy Irons', 'Selema Masekela', 'Martin Potter')",7.5
Life's Decisions,2005,tt0445999,Mark R. Anthony,"('Mark R. Anthony', 'Diana Forero', 'Brett T. Friedmann', 'Gloria Irizarry')",6.7
Watashi wa kai ni naritai,2008,tt1038684,Katsuo Fukuzawa,"('Masahiro Nakai', 'Yukie Nakama', 'Yuki Shibamoto', 'Masahiko Nishimura')",6.9
Eden,2008,tt1020950,Declan Recks,"('Aidan Kelly', 'Eileen Walsh', 'Pádraic Delaney', 'Karl Shiels')",5.9
Welcome Stranger,2006,tt0840034,Jason Turley,"('Suzanne Barr', 'Randall Berger', 'John Brumpton', 'John Flaus')",5.8
The Wendell Baker Story,2005,tt0373445,Andrew Wilson,"('Luke Wilson', 'Luke Wilson', 'Eva Mendes', 'Seymour Cassel', 'Jacob Vargas')",5.5
White Light,2007,tt13254344,Robbie Banfitch,"('Connie Renda', 'Burnadair Lipscomb-Hunt', 'Carina Banfitch')",6
My Year Without Sex,2009,tt1245358,Sarah Watt,"('Portia Bradley', 'Jonathan Segat', 'Sacha Horler', 'Matt Day')",5.8
ER EXperience,2009,tt1286744,Belinda Hoole,"('John Crockett', 'Brian McCulley', 'Stephen McKissen', 'Benjamin Kroger', 'Molly McKune', 'Catherine McGuire', 'Charles Thomas Doyle')",8.9
And the Winner Is...,2009,tt1407933,Christina Grozik,"('Jerry Springer', 'Kevin McClatchy', 'Doug Kusak', 'Kirk Brown')",7.4
Buster,2008,tt0843841,Lovisa Inserra,"('Cosmo Inserra', 'Alex Emanuel', 'Sandra Andreis', 'Meghan Farrell')",7.4
Get Rich or Die Tryin',2005,tt0430308,Jim Sheridan,"('50 Cent', 'Joy Bryant', 'Adewale Akinnuoye-Agbaje', 'Omar Benson Miller')",5.4
WestAcre: The Movie,2007,tt1355615,Patrick Swinnea,"('Jason Henning', 'Josh Botana', 'Neal McMillen', 'Tai Anderson')",8.2
The Fountain,2006,tt0414993,Darren Aronofsky,"('Hugh Jackman', 'Rachel Weisz', 'Sean Patrick Thomas', 'Ellen Burstyn')",7.2
Placebo,2008,tt0831328,Keith Feighan,"('Chris Heuisler', 'Bourke Floyd', 'Ted Cahn', 'John-Paul Lavoisier')",8.5
Love & Plutonium,2005,tt0479091,Jeff Priskorn,"('Nate Topie', 'Meghan Vigeant', 'Jacquie Floyd', 'Mark C. Holden')",6.5
Conversations with Other Women,2005,tt0435623,Hans Canosa,"('Helena Bonham Carter', 'Aaron Eckhart', 'Yury Tsykun', 'Brian Geraghty')",6.9
Becoming Jesse Tate,2009,tt1313096,Ralph E. Portillo,"('Amanda Waters', 'Bailey Anne Borders', 'Janet Ivey', 'Marco Daniele')",6.1
Paula Peril: Midnight Is the Darkest Hour,2008,tt1059314,Andy Rodriguez-McCradic,"('Valerie Perez', 'Val Tasso', 'Andres De La Fuente', 'Andre Bauth')",8
In the Strangest Places,2005,tt0466843,Rob Buck,"('Jason Szamreta', 'Lavette Gleis', 'Hope Stevenson', 'Shelley Matiss')",7.7
An Unfinished Life,2005,tt0350261,Lasse Hallström,"('Jennifer Lopez', 'Robert Redford', 'Morgan Freeman', 'Josh Lucas')",7
Steel City,2006,tt0439833,Brian Jun,"('Jamie Anne Allman', 'Marcus Atkins', 'Raymond J. Barry', 'Kristian Best')",6.3
Only Human,2009,tt1500847,Rouzbeh Rashidi,"('Farzad Fahim', 'Dean Kavanagh', 'Mark Leung', 'Nathalia Novaes Alves')",8.2
And Through It All: Robbie Williams Live 1997-2006,2006,tt2933172,N/A,(),7.7
Budapest,2009,tt1180300,Walter Carvalho,"('Leonardo Medeiros', 'Gabriella Hámori', 'Giovanna Antonelli', 'Roxana A. Balogh')",5.9
Badland,2007,tt0493395,Francesco Lucente,"('Jamie Draven', 'Grace Caroline Currey', 'Vinessa Shaw', 'Joe Morton')",6.2
Pontypool,2008,tt1226681,Bruce McDonald,"('Stephen McHattie', 'Lisa Houle', 'Georgina Reilly', 'Hrant Alianak')",6.5
Winterstilte,2008,tt1319590,Sonja Wyss,"('Sandra Utzinger', 'Brigitta Weber', 'Katalin Liptak', 'Sarah Spale')",6.1
Saturn Returns,2009,tt1337535,Lior Shamriz,"('Chloe Griffin', 'Tal Meiri', 'Joshua Bogle', 'Julien Binet')",5.8
Rain,2006,tt0478237,Craig DiBona,"('Brooklyn Sudano', 'Robert Loggia', 'Faye Dunaway', 'Khandi Alexander')",5.6
The Devil Wears Spurs,2006,tt0473191,Charlton Thorp,"('Bill McKinney', 'Nick Sowell', 'Frank T. Elliott', 'Charlton Thorp')",7.1
Scissor Sisters: Hurrah! A Year of Ta-Dah,2007,tt3465338,Brumby Boylston,"('Christopher M Dooley', 'Robert Hales', 'Andy Soup', 'Nagi Noda', 'Babydaddy', 'Paddy Boom', 'Del Marquis', 'Ana Matronic')",7.1
Off Screen,2005,tt0414200,Pieter Kuijpers,"('Jeroen Krabbé', 'Jan Decleir', 'Astrid Joosten', 'Theu Boermans')",6.6
Drama/Mex,2006,tt0808237,Gerardo Naranjo,"('Fernando Becerril', 'Diana García', 'Miriana Moro', 'Emilio Valdés')",5.9
Naisu no mori: The First Contact,2005,tt0451829,Katsuhito Ishii,"('Hajime Ishimine', 'Shunichirô Miki', 'Andrew Alfieri', 'Hideaki Anno', 'Moyoco Anno', 'Tadanobu Asano')",6.6
Memories of Tomorrow,2005,tt0467409,Amit Tripuraneni,"('Richard Thompson', 'Rachel Gilchrist', 'Ray Trickitt', 'Coen Falke')",5.8
Venus,2006,tt0489327,Roger Michell,"(""Peter O'Toole"", 'Jodie Whittaker', 'Leslie Phillips', 'Beatrice Savoretti')",7.1
Letters to a Stranger,2007,tt1223319,Fred Amata,"('Fred Amata', 'Eucharia Anunobi Ekwu', 'Segun Arinze', 'D. Banj')",8.1
Kislorod,2009,tt1441309,Ivan Vyrypaev,"('Aleksey Filimonov', 'Karolina Gruszka', 'Varvara Voetskova')",6.3
Passing Buck,2008,tt1326842,Nicholas Chavez,"('Dave Aquino', 'Jessie Benitez', 'Amanda Blakely', 'Amy Bock')",6.5
Little Children,2006,tt0404203,Todd Field,"('Kate Winslet', 'Jennifer Connelly', 'Patrick Wilson', 'Jackie Earle Haley')",7.5
H.C.E.,2006,tt0800056,Richard Sylvarnes,"('Tim Donovan Jr.', 'D.J. Mendel', 'Annie Sprinkle')",6.8
Puppy,2005,tt0432006,Kieran Galvin,"('Nadia Townsend', 'Bernard Curry', 'Terence Donovan', 'Susan Ellis')",5.9
Pisay,2007,tt1076843,Auraeus Solito,"('Gammy Lopez', 'Annicka Dolonius', 'Carl John Barrameda', 'Elijah Castillo')",8.6
One Way,2006,tt0484382,Reto Salimbeni,"('Til Schweiger', 'Lauren Lee Smith', 'Sebastien Roberts', 'Ned Bellamy')",6.1
Seven Pounds,2008,tt0814314,Gabriele Muccino,"('Will Smith', 'Rosario Dawson', 'Woody Harrelson', 'Michael Ealy')",7.6
Tajnata kniga,2006,tt0350183,Vlado Cvetanovski,"('Jean-Claude Carrière', 'Thierry Frémont', 'Labina Mitevska', 'Vlado Jovanovski')",7.1
I Work for Johnny,2007,tt1338617,Sean Lavery,"('Elijah Blevins', 'Luke Campbell', 'Jim Galloway', 'Jared Garner')",8.4
Hounddog,2007,tt0415856,Elvis Presley,"('Deborah Kampmeier', 'Dakota Fanning', 'David Morse', 'Piper Laurie', 'Granoldo Frazier')",6.2
V for Vendetta,2005,tt0434409,James McTeigue,"('Hugo Weaving', 'Natalie Portman', 'Rupert Graves', 'Stephen Rea')",8.2
Nulevoy kilometr,2007,tt0854151,Pavel Sanaev,"('Aleksandr Lymarev', 'Svetlana Khodchenkova', 'Ivan Zhidkov', 'Konstantin Kryukov')",6.1
Trailer Park Boys: The Movie,2006,tt0425601,Mike Clattenburg,"('Robb Wells', 'John Paul Tremblay', 'Mike Smith', 'Lucy Decoutere')",7.1
Aquarium for Your Home: Saltwater Reef,2008,tt2581668,George Ford,(),7.1
Seven Minutes in Heaven,2008,tt1307009,Omri Givon,"('Reymonde Amsallem', 'Gilles Ben-David', 'Edna Blilious', 'Gilad Cohen')",6.8
Office Outbreak,2006,tt0888708,Shawn Woodard,"('Shannon Black', 'Candice Boji', 'Michael Burris', 'Cha Cha')",7.6
Maggie's Passage,2009,tt1425929,Mike Norris,"('Grant Barker', 'Ron Bath', 'Barry Brown', 'LaZaundra Burris')",5.9
George's Intervention,2009,tt1310641,J.T. Seaton,"('Peter Stickles', 'Michelle Tomlinson', 'Lynn Lowry', 'Carlos Larkin')",5.3
Martian Child,2007,tt0415965,Menno Meyjes,"('John Cusack', 'Amanda Peet', 'Bobby Coleman', 'Sophie Okonedo')",6.7
BoyTown,2006,tt0472615,Kevin Carlin,"('Glenn Robbins', 'Mick Molloy', 'Bob Franklin', 'Wayne Hope')",5.4
Lords of the Underworld,2007,tt0496342,Dale C. Reeves,"('Dale C. Reeves', 'James C. Burns', 'Bay Abbey', 'Tanya Mayeux')",5.9
The Daisy Chain,2008,tt1129415,Aisling Walsh,"('Samantha Morton', 'Steven Mackintosh', 'Mhairi Anderson', 'David Bradley')",5.1
I Tried,2007,tt0991158,Rich Newey,"('Layzie Bone', 'Krayzie Bone', 'Wish Bone', 'Wish')",5.1
Song shu zi sha shi jian,2006,tt0788000,Mi-sen Wu,"('Yôsuke Kubozuka', 'Rachel Ngan', 'Han Chang', 'Wei-Ning Hsu')",5.2
Marley & Me,2008,tt0822832,David Frankel,"('Owen Wilson', 'Jennifer Aniston', 'Eric Dane', 'Kathleen Turner')",7
The Beautiful Blue Danube,2008,tt0926213,Darko Bajic,"(""Predrag 'Miki' Manojlovic"", 'Ana Franic', 'Michael Piccirilli', 'Tim Seyfi')",5
MW,2009,tt1242755,Hitoshi Iwamoto,"('Hiroshi Tamaki', 'Takayuki Yamada', 'Kazuaki Hankai', 'Ryo Ishibashi')",5.3
5up 2down,2006,tt0418451,Steven Kessler,"('Isaach De Bankolé', 'Kirk Acevedo', 'Paz de la Huerta', 'Mike Doyle')",5.3
"Dulhan, Made in USA",2005,tt0447004,Manoj Kumar Sen,"('Danielle Clement', 'Gretchen Olivero')",6.8
"Gandhi, My Father",2007,tt0459293,Feroz Abbas Khan,"('Akshaye Khanna', 'Darshan Jariwala', 'Shefali Shah', 'Bhoomika Chawla')",7.3
The Messengers,2007,tt0425430,Danny Pang,"('Oxide Chun Pang', 'Dylan McDermott', 'Penelope Ann Miller', 'Kristen Stewart', 'John Corbett')",5.3
Machetero,2008,tt1312208,vagabond Beaumont,"('Isaach De Bankolé', 'Not4Prophet', 'Kelvin Fernandez', 'Dylcia Pagan')",7.9
Drop Out,2007,tt0950491,Michel Gut,"('Alexander Hübner', 'Jad Al Omari', 'Fabiano Andina', 'Gabriela Angst', 'Sven Arnold')",6.9
Freak Show,2005,tt0479039,Craig Parten,"('James Erickson', 'Chris Nawrocki', 'Joe Amatulli', 'Sam Negron')",5.9
"Hollywood, je t'aime",2009,tt1432150,Jason Bushman,"('Eric Debets', 'Chad Allen', 'Jonathan Blanc', 'Diarra Kilpatrick')",6.4
Prey 4 Me,2007,tt1143120,Steven Kiefer,"('Daniel Spantman', 'Scott Haze', 'Jamie Anne Allman', 'Erik Passoja', 'Tyler Sedustine')",7.2
Boogeyman 2,2007,tt0900357,Jeff Betancourt,"('Danielle Savre', 'Matt Cohen', 'Chrissy Calhoun', 'Michael Graziadei')",5
Road to Hell,2008,tt1253859,Albert Pyun,"('Michael Paré', 'Clare Kramer', 'Courtney Peldon', 'Deborah Van Valkenburgh')",5.5
Standalone,2005,tt0446789,Sean Hagan,"('Sean Hagan', 'Andrew Owiti', 'Mark Cohen', 'Francisco Reinoso')",7.3
Castaway on the Moon,2009,tt1499666,Lee Hae-jun,"('Jae-yeong Jeong', 'Ryeowon Jung', 'Yeong-seo Park', 'Mi-kyeong Yang')",8
Empty Fuller,2008,tt1339080,Brian Cwikla,"('Douglas Sidney', 'Crystal Donner', 'Shad Cooper', 'Joseph Andrew Schneider')",8.5
Blue State,2007,tt0780486,Marshall Lewy,"('Breckin Meyer', 'Anna Paquin', 'Joyce Krenz', 'Richard Blackburn')",5.9
Dribbles,2007,tt1111786,Thomas Tosi,"('Jody Orrigo', 'Eliza Rose Fichter', 'Robert Shea', 'Harmony Stempel')",8.3
The Magnificent Cooly-T,2009,tt0914366,Stephen Leeds,"('Gary Dourdan', 'Zulay Henao', 'Berto Colon', 'Jacob Young')",7.7
Another Perfect Stranger,2007,tt0902253,Jefferson Moore,"('Shane Sooter', 'Jefferson Moore', 'Ruby Lewis', 'Chloe Allen', 'Juliana Allen')",6.5
The Descent: Part 2,2009,tt1073105,Jon Harris,"('Michael J. Reynolds', 'Shauna Macdonald', 'Jessika Williams', 'Douglas Hodge')",5.7
Lost Soul,2009,tt1312237,Dana Schroeder,"('Dave Vescio', 'Nick Mancuso', 'Zadran Wali', 'Andy Gates')",5
Brooklyn's Finest,2009,tt1210042,Antoine Fuqua,"('Richard Gere', 'Don Cheadle', 'Ethan Hawke', 'Wesley Snipes')",6.7
Tied in Knots,2008,tt1355606,Dain F. Turner,"('Sara Malakul Lane', 'Utt', 'Jamison Yang', 'Gary Stretch')",7.6
Sechilan,2008,tt4627732,Masud Abperver,"('Vahid Mustafayev', 'Kazim Abdullayev', 'Alibala Alasgarov', 'Sevinj Alishova', 'Ilgar Musayev')",5.6
Away from Her,2006,tt0491747,Sarah Polley,"('Julie Christie', 'Michael Murphy', 'Gordon Pinsent', 'Stacey LaBerge')",7.5
Away We Go,2009,tt1176740,Sam Mendes,"('John Krasinski', 'Maya Rudolph', 'Allison Janney', 'Carmen Ejogo')",7
They're Just My Friends,2006,tt0473402,Attika Torrence,"('Malik Yoba', 'Louis Vanaria', 'Al Snow', 'Lord Jamar')",7.9
Reality Bleed-Through,2008,tt1294710,Jimmy ScreamerClauz,"('Brandon Slagle', 'Junes Zahdi', 'Shelah Kelso', 'Eleanor Gwyn-Jones')",6.8
Buckaroo: The Movie,2005,tt0460729,James A. Brooks,"('Kelly Aleccia', 'Rex Allen Jr.', 'Amy Austin', 'Thelma Avelar')",6.6
A Song of Good,2008,tt1179791,Gregory King,"('Gareth Reeves', 'Matthew Sunderland', 'Ian Mune', 'Danielle Cormack')",5.6
L'amour toujours,2008,tt1235408,Edwin Brienen,"('Erwin Leder', 'Valerie Renay', 'Tomas Spencer', 'Sebastian Philipp')",8.2
Loose Cannons: The Movie,2008,tt1224444,Andy Schlachtenhaufen,"('David Schlachtenhaufen', 'Jonathan Lang', 'Eric Raymond Lim', 'Liz Holtan')",8.1
Dark Room Theater,2009,tt1274265,Benjamin Pollack,"('Keith Blaney', 'John Capodice', 'Robert Costanzo', 'Richard W. Cox')",5.2
Dead in Texas,2005,tt0462249,Michael Anton,"('Sean Sweeney', 'Will Stanfill', 'Justin Matthews', 'Larry Randolph')",8.5
Reality,2008,tt1213124,Dafne Jemersic,"('Simon Tansek', 'Slavko Skvorc', 'Danilo Ivanusa', 'Anika Horvat')",6.2
Troubadours,2008,tt1412575,Adam Galassi,"('Tom Galassi', 'T.A. Snyder', 'Craig Barnes', 'Ed Blair', 'Gabe Estill', 'Chad Fess')",6.8
Deception,2008,tt0800240,Marcel Langenegger,"('Hugh Jackman', 'Ewan McGregor', 'Michelle Williams', 'Bruce Altman')",6
Love Fever,2009,tt1517081,Michele Grey Hartsoe,"('William Schweikert', 'Cheri Christian', 'Michele Grey Hartsoe', 'Robert Pralgo', 'Mark Ashworth')",6.2
3:52,2005,tt0463856,Shawna Baca,"('Felipe Alejandro', 'Karen Allen', 'Glen Begay', 'Carlie Callahan')",6.9
Thank You for Smoking,2005,tt0427944,Jason Reitman,"('Aaron Eckhart', 'Cameron Bright', 'Maria Bello', 'Joan Lunden')",7.5
Pinball Passion,2008,tt1227172,Bracken J. Batson,"('Beau B. Bellgraph', 'Tim Arnold', 'Rob Berk', 'Tim Ford', 'Alvin Gottlieb')",7.5
Therapy,2007,tt0943989,Gerald Schoenewolf,"('Bern Cohen', 'Alex Emanuel', 'Karen Lynn Gorney', 'Lisa McKellar')",7.1
Memory,2006,tt0418879,Bennett Davlin,"('Billy Zane', 'Tricia Helfer', 'Ann-Margret', 'Dennis Hopper')",5.2
Whatever Lola Wants,2007,tt0758799,Nabil Ayouch,"('Laura Ramsey', 'Assaad Bouab', 'Carmen Lebbos', 'Hichem Rostom')",6.4
Prairie Rose,2006,tt0821555,Rebecca Sutera Tulloch,"('Elisa Ford', 'Kaeleen Taylor', 'Jason Louis Kladiva', 'Stanley Bukowski')",6.7
HellBilly 58,2009,tt0942892,Rusty Apper,"('Lloyd Kaufman', 'Kim Sønderholm', 'John Carl Buechler', 'Fiona Domenica')",6.6
The Breed,2006,tt0455362,Nicholas Mastandrea,"('Michelle Rodriguez', 'Oliver Hudson', 'Taryn Manning', 'Eric Lively')",5.1
Visual Purple,2007,tt1128082,Rick Kingerski,"('Dylan Ramsey', 'John Quinn', 'Nelia Amaro', 'Avery Babb')",8.6
The Duchess,2008,tt0864761,Saul Dibb,"('Keira Knightley', 'Ralph Fiennes', 'Dominic Cooper', 'Charlotte Rampling')",6.9
Change the Game,2006,tt1389063,M.J. Alhabeeb Jr.,"('M.J. Alhabeeb Jr.', 'Aimee Mathers', 'Haniyf Carr', 'Makaya McCraven')",8.4
Lodo,2009,tt1344737,Karlos Alastruey,"('Alejandro Aguirre', 'Sandra Aguirre', 'Aintzane Alastruey', 'Jorge Andolz')",7.9
Wrong Turn at Tahoe,2009,tt1393000,Franck Khalfoun,"('Cuba Gooding Jr.', 'Miguel Ferrer', 'Harvey Keitel', 'Alex Meneses')",6
The Agent,2008,tt1149287,Lesley Manning,"('William Beck', 'Stephen Kennedy', 'Maureen Lipman', 'Lucy Bayler')",5.7
Unbeatable Harold,2006,tt0417220,Ari Palitz,"('Gordon Michaels', 'Nicole DeHuff', 'Dylan McDermott', 'Henry Winkler')",5
O Mistério da Estrada de Sintra,2007,tt0826110,Jorge Paixão da Costa,"('Ivo Canelas', 'António Pedro Cerdeira', 'Bruna Di Tullio', 'Rogério Samora')",6.8
The Stoneman Murders,2009,tt1183946,Manish Gupta,"('Kay Kay Menon', 'Arbaaz Khan', 'Rukhsar Rehman', 'Veerendra Saxena')",7.3
Losing Will,2007,tt1337655,Arlen Konopaki,"('Mike Robertson', 'Arlen Konopaki', 'Joe Vanderhelm', 'Julian Faid', 'Kristi Hansen')",8.2
Tell Tale,2009,tt1135095,Michael Cuesta,"('Josh Lucas', 'Lena Headey', 'Brian Cox', 'Bea Miller')",5.4
Beautiful Dreamer,2006,tt0440961,Terri Farley-Teruel,"('Brooke Langton', 'Colin Egglesfield', 'James Denton', 'Barry Corbin')",6
Deguello,2009,tt1318000,Tracy Meeker,"('David Serpa', 'David Serpa', 'Jason Britt', 'Josh Kirby', 'Tracy Meeker')",7.7
Krush,2005,tt0342640,Topher Straus,"('Jennifer Fontaine', 'Topher Straus', 'David E. Baker', 'Catfish Bates')",8.1
The Walker,2007,tt0783608,Paul Schrader,"('Woody Harrelson', 'Kristin Scott Thomas', 'Lauren Bacall', 'Ned Beatty')",5.8
The Lake House,2006,tt0410297,Alejandro Agresti,"('Keanu Reeves', 'Sandra Bullock', 'Christopher Plummer', 'Ebon Moss-Bachrach')",6.8
Why Am I Doing This?,2009,tt1125413,Tom Huang,"('Anthony Montgomery', 'Tom Huang', 'Sheetal Sheth', 'Lynn Chen')",7.3
In the City,2009,tt1463775,André Gordon,"('André Gordon', 'Jonny Hughes', 'Tim Shuster', 'Stephanie Drake')",8.8
Taking Woodstock,2009,tt1127896,Ang Lee,"('Demetri Martin', 'Henry Goodman', 'Edward Hibbert', 'Imelda Staunton')",6.7
Claim,2008,tt2765692,Murray Wais,"('Steve Winter', 'Mark Abma', 'Ingrid Backstrom', 'Simon Dumont', 'Shane McConkey')",8.3
The Path of Torment,2009,tt1336003,Gary C. Warren,"('Joe Noelker', 'Gary C. Warren', 'Dona Ellis', 'Craig Beffa')",7
Talento de barrio,2008,tt0467017,José Iván Santiago,"('Daddy Yankee', 'Maestro Yek', 'Katiria Soto', 'César Farrait')",5.2
East of Sunset,2005,tt0402064,Brian McNelis,"('Emily Brooke Hands', 'Jimmy Wayne Farley', 'Dikla Marshall', 'George Garritano')",6.1
Dangerous Parking,2007,tt0417586,Peter Howitt,"('Peter Howitt', 'Saffron Burrows', 'Sean Pertwee', 'Rachael Stirling')",6.4
Moses: Fallen. In the City of Angels.,2005,tt0472143,Ben Maccabee,"('Ben Maccabee', 'Penny Ray', 'Tony Digerlando', 'Amos Cowson')",6.5
The Inner Circle,2009,tt0918531,Camille Poisson,"('Sarah Aldrich', 'Jill Andre', 'Ruth W. Block', 'B.K. Cannon')",6.9
The Nines,2007,tt0810988,John August,"('Ryan Reynolds', 'Hope Davis', 'Melissa McCarthy', 'Elle Fanning')",6.2
Pretty Bird,2008,tt1058743,Paul Schneider,"('Billy Crudup', 'Paul Giamatti', 'David Hornsby', 'Kristen Wiig')",5
After.Life,2009,tt0838247,Agnieszka Wojtowicz-Vosloo,"('Christina Ricci', 'Liam Neeson', 'Justin Long', 'Chandler Canterbury')",5.9
Pathology,2008,tt0964539,Marc Schölermann,"('Alyssa Milano', 'Milo Ventimiglia', ""Keir O'Donnell"", 'Michael Weston')",5.9
The Vicious Kind,2009,tt1183921,Lee Toland Krieger,"('Adam Scott', 'Brittany Snow', 'Alex Frost', 'J.K. Simmons')",6.9
The Sensei,2008,tt0454941,Diana Lee Inosanto,"('Diana Lee Inosanto', 'Keith David', 'Melissa Taylor', 'Shane Weingardt')",6.5
Change of Life,2006,tt1475132,Amy McClung,"('Ari Bavel', 'Brooke Daniels', 'Jennifer Davis', 'Denny Dey')",5.6
Heads of Control: The Gorul Baheu Brain Expedition,2006,tt1347341,Pat Tremblay,"('Neil Napier', 'Lexei Bacci', 'Paul van den Boom', 'Laurent Lecompte')",6.3
Moonlight & Magic,2007,tt1029432,Timothy Spanos,"('Maxine Klibingaitis', 'Tim Burns', 'Elspeth Ballantyne', 'Clinton Nain')",8.1
Hysterical Psycho,2009,tt1381597,Dan Fogler,"('Noah Bean', 'Lennon Parham', 'Kelly Hutchinson', 'Sarah Saltzberg')",5.8
Skare,2007,tt2776964,Michael J. Murphy,"('Judith Holding', 'Warren May', 'Trudi Tyrrell', 'Jackson Payne')",5.1
Four Christmases,2008,tt0369436,Seth Gordon,"('Reese Witherspoon', 'Vince Vaughn', 'Mary Steenburgen', 'Robert Duvall')",5.7
Knuckle Draggers,2009,tt1091228,Alex Ranarivelo,"('Ross McCall', 'Paul J. Alessi', 'Amie Barsky', 'Omar Gooding')",5.8
Zathura: A Space Adventure,2005,tt0406375,Jon Favreau,"('Josh Hutcherson', 'Jonah Bobo', 'Dax Shepard', 'Tim Robbins')",6.2
