Title,Year,Movie ID,Director,Stars,Votes
Failing Grace,2018,tt6398994,Ryan Stacy,"('Maria Olsen', 'Brittany Blanton', 'Marylee Osborne', 'Jake Kopronica')",6.8
Dirt Music,2019,tt0810836,Gregor Jordan,"('Tim Winton', 'Gregor Jordan', 'Kelly Macdonald', 'Garrett Hedlund', 'Badger', 'Jacob Clayton')",5.3
Star Paws,2016,tt5936438,Evan Tramel,"('Bobby Catalano', 'Doc Phineas Kastle', 'William McNamara', 'Jason Pascoe')",5.7
Surviving the Outback,2018,tt9866998,Michael Atkinson,"('Michael Atkinson',)",8.1
The Wilde Wedding,2017,tt5066056,Damian Harris,"('Glenn Close', 'John Malkovich', 'Patrick Stewart', 'Minnie Driver')",5.2
Snatch Up,2018,tt10452996,Joon-Hyeong Heo,"('Kim Dae-Gon', 'Kwang-ryul Jun', 'Oh Jung-se', 'Mu-Yeol Kim')",6.3
Forgotten in Still Frame,2016,tt3078988,Caleb Fortune,"('Caleb Fortune', 'Trevor Kravitz', 'Patrick Delaney', 'Shelby Lynn Bias')",5.1
Roofied,2017,tt6861920,Ronnie Henry,"('Sammie Lei', 'Amos Tapera', 'Sammie Lei', 'Aaron Twinn', 'Stacey Fordham', 'Kelly Paige Rynsard')",5.8
Water Burial,2019,tt11570308,Shantanu Sen,"('Tshering Dorjee', 'Anil Kholar', 'Sonam Lhamu', 'Tshering Petton')",8
Tetragrammaton,2017,tt7238436,Klim Kozinskiy,"('Tommy Simpson',)",6.6
Pulang,2018,tt8595708,Kabir Bhatia,"('Remy Ishak', 'Puteri Aishah', 'Alvin Wong', 'Azrel Ismail')",6.7
Herbie Races Again,2017,tt7245362,Cian Gray,"('Cian Gray', 'Herbie', 'Charles Martinet', 'Yuki Tsuji')",8.1
For Grace,2016,tt5732790,Sebastian Armesto,"('Grace Goulding', 'Andrew Keatley', 'Sophie Roberts', 'Sebastian Armesto')",7.2
Magari (If Only),2019,tt8134358,Ginevra Elkann,"('Riccardo Scamarcio', 'Alba Rohrwacher', 'Ettore Giustiniani', 'Oro De Commarque')",6.4
House of Flying Arrows,2016,tt6268536,Daniel Harris,"('Daniel Mendelle', 'Gary Anderson', 'Eric Bristow', 'Andrew Goddard', 'Michael van Gerwen')",5.8
Shelley,2016,tt5013688,Ali Abbasi,"('Ellen Dorrit Petersen', 'Cosmina Stratan', 'Peter Christoffersen', 'Björn Andrésen')",5.3
Nine Seconds,2017,tt4688518,Jared Cline,"('Gavin Casalegno', 'Shaun Peter Cunningham', 'Jamie Dugger')",8.2
The Boundary,2017,tt6095714,Evan Hara,"('Colton Tapp', 'Crystal Cook', 'Matthew Roy', 'Lesley Tesh')",5.9
Eighth Grade,2018,tt7014006,Bo Burnham,"('Elsie Fisher', 'Josh Hamilton', 'Emily Robinson', 'Jake Ryan')",7.4
Granny Shot,2018,tt7131194,Michael Hickey,"('Tyler Burke', 'Tyler Evans', 'Elizabeth Stenholt', 'Steve Pavlik')",7.2
Little Sister,2016,tt5434870,Zach Clark,"('Addison Timlin', 'Ally Sheedy', 'Alex Karpovsky', 'Rhonda Hansome')",6.3
My Pure Land,2017,tt4489562,Sarmad Masud,"('Suhaee Abro', 'Eman Malik', 'Razia Malik', 'Syed Tanveer Hussain')",6.3
Naal,2018,tt9130246,Sudhakar Reddy Yakkanti,"('Shrinivas Pokale', 'Sanket Itankar', 'Maithili Thakare', 'Nagraj Manjule')",8.2
De Lo Mio,2019,tt9853814,Diana Peralta,"('Sasha Merci', 'Darlene Demorizi', 'Héctor Aníbal', 'Laura Peralta')",6.5
Consent,2017,tt5068972,Herman Ming Chen,"('Sarah Stouffer', 'Jack Sochet', 'Christian Zuber', 'Sorin Brouwers')",6.1
The Fate of the Furious,2017,tt4630562,F. Gary Gray,"('Vin Diesel', 'Jason Statham', 'Dwayne Johnson', 'Michelle Rodriguez')",6.6
I Don't Believe in Ghosts,2018,tt3661572,Will Gilmore,"('Morgen Johnson', 'Morgen Johnson', 'Adrienne Jordan', 'Dave Shecter', 'Will Gilmore')",8.2
June Falling Down,2016,tt5132734,Rebecca Weaver,"('Rebecca Weaver', 'Nick Hoover', 'Claire Morkin', 'Justin Pahnturat')",7.1
Seven,2019,tt12553430,Tosin Igho,"('Kehinde Ajayi', 'Ogunsanwo Anita', 'Chiemela Azurunwa', 'Sadiq Daba')",7.1
The Clown Prince,2019,tt3336370,Alek Gearhart,"('Dylan Hobbs', 'Chris Moss', 'Guy Nardulli', 'Manuel Eduardo Ramirez')",6.8
The Forgiven,2016,tt5479924,Stonz Walters,"('Donna Adja', 'Zion Akande', 'Michael Sean Erickson', 'Sahndra Fon Dufe')",5.6
Codename: Watermelon,2016,tt5966336,Larry Rosen,"('Louisa Erlich', 'Janelle Meghan')",9.2
The Darkest Days of Us,2017,tt5215656,Astrid Rondero,"('Sophie Alexander-Katz', 'Florencia Ríos', 'Adolfo Madera', 'Felipe Tututi')",7.2
It's Gawd!,2017,tt3122608,Gerald Brunskill,"('Tommy Chong', 'Booboo Stewart', 'Josh Meyers', 'Susannah Hillard')",6.1
Pocoyo in cinemas: Your First Movie,2018,tt10499426,Alfonso Rodriguez,"('José María del Río',)",5.6
Banana Season,2018,tt5602892,Sanghoon Lee,"('James Kyson', 'Pancho Moler', 'Brenann Stacker', 'Eve Rydberg')",7.2
Doll House Workout,2017,tt7460822,Susannah O'Brien,"('Valeria Lukyanova', 'Andrea Nelson')",5.9
Lommbock,2017,tt5075584,Christian Zübert,"('Moritz Bleibtreu', 'Dar Salim', 'Thomas Binder', 'Daniela Eck')",6.7
Waves,2019,tt8652728,Trey Edward Shults,"('Taylor Russell', 'Kelvin Harrison Jr.', 'Alexa Demie', 'Bill Wise')",7.5
More Than Only,2017,tt7390114,Michelle Leigh,"('Jonathan Daniel Miles', 'Bjorn Anderson', 'Beth Dodge', 'Dennis Wells')",6.1
Waterlily Jaguar,2018,tt6470522,Melora Walters,"('James Le Gros', 'Mira Sorvino', 'Stacey Oristano', 'Dominic Monaghan')",5.3
Tito and the Birds,2018,tt8327492,Gabriel Bitar,"('André Catoto', 'Gustavo Steinberg', 'Pedro Henrique', 'Denise Fraga', 'Matheus Nachtergaele', 'Mateus Solano')",6.7
Hotel Mumbai,2018,tt5461944,Anthony Maras,"('Dev Patel', 'Armie Hammer', 'Nazanin Boniadi', 'Anupam Kher')",7.6
A Crack in Everything,2017,tt2636186,Varushka Franceschi,"('James Cromwell', 'Varushka Franceschi', 'Alexandre Ottoveggio', 'Nicole Ansari-Cox')",5.1
Noxious,2018,tt8106460,Kevin Parkinson,"('Tyree Ballard', 'Olivia Brown', 'Jayme Clark', 'Chris Davenport')",7
The Purge: Election Year,2016,tt4094724,James DeMonaco,"('Frank Grillo', 'Elizabeth Mitchell', 'Mykelti Williamson', 'J.J. Soria')",6
The Man in the Silo,2016,tt0932667,Phil Donlon,"('Ernie Hudson', 'Brandon Ratcliff', 'Sandra Dee Robinson', 'Jodi Shilling')",5
In Blue,2017,tt5259236,Jaap van Heusden,"('Maria Kraakman', 'Bogdan Iancu', 'Ellis van den Brink', 'Line Pillet')",6.6
"Do Something, Jake",2018,tt4856996,James Smith,"('Caroline Spence', 'Vicki Glover', 'Simon Crudgington', 'Thomas Loone')",7.1
Color Out of Space,2019,tt5073642,Richard Stanley,"('Nicolas Cage', 'Joely Richardson', 'Madeleine Arthur', 'Elliot Knight')",6.2
Maryline,2017,tt5966600,Guillaume Gallienne,"(""Adeline D'Hermy"", 'Vanessa Paradis', 'Alice Pol', 'Eric Ruf')",6
The Hitman's Bodyguard,2017,tt1959563,Patrick Hughes,"('Ryan Reynolds', 'Samuel L. Jackson', 'Gary Oldman', 'Elodie Yung')",6.9
Jacqueline Argentine,2016,tt4734132,Bernardo Britto,"('Martin Anderson', 'Eve Austin', 'James Benson', 'Wyatt Cenac')",5.9
When Love Digs a Hole,2018,tt7298796,Ara Ball,"('Robert Naylor', 'France Castel', 'Julie LeBreton', 'Patrice Robitaille')",6.7
Dating in Atlanta: The Movie,2017,tt7136738,Jevon Dewand,"('Roblyn Allicia', 'Madison Alsobrook', 'Stevie Baggs Jr.', 'Neil Carr')",7.1
A Message Through Time,2019,tt5868938,Douglas Dunklin,"('Joshua Bailey', 'Coleman Christian', 'Isaac Dickinson', 'Douglas Dunklin')",5.8
In Guns We Trust,2017,tt6388658,Donn R. Nottage,"('Mikhail Tot', 'Kayden Bryce', 'Rob Grant', 'Laura Allen', 'Rachel Anderson')",7.5
A Shaun the Sheep Movie: Farmageddon,2019,tt6193408,Will Becher,"('Richard Phelan', 'Justin Fletcher', 'John Sparkes', 'Amalia Vitale', 'Kate Harbour')",6.8
Porno,2019,tt8485772,Keola Racela,"('Evan Daves', 'Larry Saperstein', 'Jillian Mueller', 'Glenn Stott')",5.1
Another Shot,2017,tt4662708,Larry Yang,"('Stephon Marbury', 'Chun Wu', 'Bing He', 'Jessica Jung')",6
Dad,2018,tt6773840,Rob Lobosco,"('Rob Lobosco', 'Lani Hirst', 'Rajat Sharma', 'Kirsten Snowden')",9.4
Undertow,2018,tt6342316,Miranda Nation,"('Olivia DeJonge', 'Josh Helman', 'Laura Gordon', 'Rob Collins')",5.1
Birds Are Singing in Kigali,2017,tt7106928,Joanna Kos-Krauze,"('Krzysztof Krauze', 'Jowita Budnik', 'Eliane Umuhire', 'Witold Wielinski', 'Ciza Remy Muhirwa')",5.4
Modern Loves,2019,tt9641242,Matias Meyer,"('Pamela Almanza', 'Andrés Almeida', 'David Angulo', 'Raúl Briones')",5.4
National Theatre Live: Hansard,2019,tt10404530,Simon Godwin,"('Robin Lough', 'Rowena Bentley', 'Lindsay Duncan', 'Alex Jennings', 'Geoffrey Towers')",8.5
Lake Michigan Monster,2018,tt6748030,Ryland Brickson Cole Tews,"('Ryland Brickson Cole Tews', 'Erick West', 'Beulah Peters', 'Daniel Long')",6
Death Beach,2016,tt5108192,Ethan Tang,"('Segun Akinwoleola', 'Candice Altman', 'Peter Baez', 'Keith Collins')",7.6
Open,2017,tt4845818,Paul Hart,"('Drew Droege', 'Alexandre Chen', 'Jake Hunter', 'Rebekah Kochan')",6.3
Garden Party Massacre,2017,tt4237028,Gregory Blair,"('Andy Gates', 'Nichole Bagby', 'David Leeper', 'Lise Hart')",5.5
Below Her Mouth,2016,tt5073620,April Mullen,"('Erika Linder', 'Natalie Krill', 'Sebastian Pigott', 'Mayko Nguyen')",5.5
The Decadent and Depraved,2018,tt7744192,Axel August,"('Jordon Prince-Wright', 'Michael Muntz', 'Ben Mortley', 'Steve Turner', 'Clarence Ryan')",5.1
Rebel in the Rye,2017,tt4986134,Danny Strong,"('Nicholas Hoult', 'Kevin Spacey', 'Victor Garber', 'Hope Davis')",6.7
My Friend Dahmer,2017,tt2291540,Jeffrey Dahmer,"('Marc Meyers', 'Ross Lynch', 'Alex Wolff', 'Anne Heche', 'Vincent Kartheiser')",6.2
The End,2019,tt10985028,Muhammad Al-Hmeli,"('Muhammad Al-Hmeli', 'Abdullah Al-Khedher', 'Ebrahim Al-Sheakhli', 'Meshaal Alfarhan')",5.1
The Invasion of Kelly,2017,tt6793704,Joseph Aguon Drake,"('Emad Al Qadi', 'Jordan Price', 'Lea Hutton Beasmore', 'Robert Gobelet', 'A. Michelle Harleston')",5.9
Late Summer,2016,tt4182064,Henrik Martin Dahlsbakken,"('Bente Børsum', 'Rolf Kristian Larsen', 'Heidi Toini', 'Christian Bujeau')",5.2
Instructions for Living,2017,tt6836112,Sarah Heinss,"('Morgan Owens', 'Sarah Heinss', 'Drew Paslay', 'Maxence Cazorla')",8.3
Golden Boy,2018,tt5152882,Stoney Westmoreland,"('Mark Elias', 'Lex Medlin', 'Logan Donovan', 'Paul Culos')",6.2
The Mule,2018,tt7959026,Clint Eastwood,"('Clint Eastwood', 'Patrick L. Reyes', 'Cesar De León', 'Gustavo Muñoz')",7
The Life of Flowers,2016,tt5119584,Jimmy Bontatibus,"('Mersiha Husagic', 'Drew Gregory', 'Aida Bukva', 'Katija Bratkovic')",5
The Boy Who Commits a Murder,2016,tt4588950,Matthew W.F. Senior,"('Jack Ide', 'Sam Ord-Houghton', 'Matthew W.F. Senior', 'Tara Johnston')",7.2
Mercy Christmas,2017,tt4906164,Ryan Nelson,"('David Ruprecht', 'Gwen Van Dam', ""Casey O'Keefe"", 'Whitney Nielsen')",5.3
The Videoblogs,2016,tt5051150,Michael DiBiasio-Ornelas,"('Rebecca De Ornelas', 'Phoebe Allegra', 'Masha King', 'Richard Brundage')",6
"I, Daniel Blake",2016,tt5168192,Ken Loach,"('Dave Johns', 'Hayley Squires', 'Sharon Percy', 'Briana Shann')",7.8
Connect,2019,tt8804688,Marilyn Edmond,"('Kevin Guthrie', 'Siobhan Reilly', 'Stephen McCole', 'Sara Vickers')",5.9
The System,2016,tt3114458,Eddie Arya,"('Jamie Vergan', 'Yasemin Plows', 'Nikki Waterhouse', 'Nadim Accari')",7.5
The Primrose,2018,tt8946336,Jon Kilmer,"('Tricia Auld', 'Alex Babbitt', 'Emma Beeson', 'Jake Brennan')",6.7
Charming,2018,tt4086018,Ross Venokur,"('Demi Lovato', 'Wilmer Valderrama', 'Sia', 'Nia Vardalos')",5.6
55 Steps,2017,tt4459156,Bille August,"('Hilary Swank', 'Helena Bonham Carter', 'Johan Heldenbergh', 'Cynthia Hoppenfeld')",6.9
Troubled Spirits,2019,tt10926056,Petra Deeter,"('Toneey Acevedo', 'Farnoosh Asnaashari', 'Lana Biscan', 'Tara Biscan')",5.8
Rolling to You,2018,tt6838702,Franck Dubosc,"('Franck Dubosc', 'Alexandra Lamy', 'Elsa Zylberstein', 'Gérard Darmon')",6.5
Sashinka,2017,tt7914282,Kristina Wagenbauer,"('Carla Turcotte', 'Natalia Dontcheva', 'David Giguère', 'Emmanuel Schwartz')",6.5
Killer Queen,2019,tt10794906,Ramin Fahrenheit,"('Ramin Fahrenheit', 'Bruce Hayward', 'Roozbeh Jahanbazi', 'Aleksandra Maslennikova')",6
A Silent Agreement,2017,tt6427368,Davo Hardy,"('Davo Hardy', 'Joshua Sealy', 'Paul Mercurio', 'Sage Godrei')",6.5
The Kids from 62-F,2016,tt4172746,Imani Shakur,"('Eden McCoy', 'Will Spencer', 'Cooper Mothersbaugh', 'Michael Sun Lee')",5.3
Sinister Sam: The Menace,2016,tt5885628,Benjamin Nochimson,"('Tallak Meland', 'Benjamin Nochimson', 'Liam Thurkettle', 'Harry Ross')",8.6
The Nile Hilton Incident,2017,tt5540188,Tarik Saleh,"('Fares Fares', 'Mari Malek', 'Yasser Ali Maher', 'Ahmed Selim')",6.7
National Theatre Live: As You Like It,2016,tt5725434,Polly Findlay,"('Tim Van Someren', 'Leon Annor', 'Philip Arditti', 'Joe Bannister', 'Mark Benton')",7.4
Evergreen,2019,tt8001194,Joe Duca,"('Olivia Grace Applegate', 'David Bianchi', 'Tanner Kalina', 'Amanda Maddox')",7.2
"M. Pearls, A.A.L. The Movie",2017,tt5604002,Emily Kirk,"('Joanna Ferbrache', 'Ruby Jackson', 'Teri Probst', 'TM Garret')",9.1
The Script of Life,2019,tt8647158,Joy Hopwood,"('Callum Alexander', 'Richard James Allen', 'Anna Bilalis', 'Lily Brown Griffiths')",8.3
The Bob Zula,2019,tt7052578,Brandon Reich,"('Miles Kenton', 'Kelly Hasandras', 'Marissa Falsone', 'Stuart Allard')",8.4
Moments from a Sidewalk,2016,tt3849884,Silvia Kovatchev,"('Anna Rizzo', 'Matthias Lupri', 'Jan Waldman', 'Codey Gillum')",8.5
The Boy,2016,tt3882082,William Brent Bell,"('Lauren Cohan', 'Rupert Evans', 'James Russell', 'Jim Norton')",6
Beast,2018,tt6463468,Ben Strang,"('Helen Hedman', 'Elijah Mayo', 'Chantal Nchako', 'Jay Potter')",5.8
The Garage Sale,2017,tt5497228,J.M. Logan,"('Thomas Burr', 'Evans Forde', 'Eve Gordon', 'Mandy Levin')",5.7
Z,2019,tt8995218,Brandon Christensen,"('Keegan Connor Tracy', 'Jett Klyne', 'Sean Rogerson', 'Sara Canning')",5.5
The Other Side of November,2016,tt3640140,Maryanne Zéhil,"('Arsinée Khanjian', 'Pascale Bussières', 'Nada Abou Farhat', 'David La Haye')",7.4
To Hell and Gone,2019,tt8290068,Kyle Moore,"('Susan Gayle Watts', 'Carr Cavender', 'Drew Connick', 'Jason Coviello')",5.9
Yesterday,2019,tt8079248,The Beatles,"('Danny Boyle', 'Himesh Patel', 'Lily James', 'Sophia Di Martino', 'Ellise Chappell')",6.8
The Darkest Minds,2018,tt4073790,Jennifer Yuh Nelson,"('Amandla Stenberg', 'Mandy Moore', 'Bradley Whitford', 'Harris Dickinson')",5.7
Haze,2016,tt4601504,David Burkman,"('Kirk Curran', 'Mike Blejer', ""Jeremy O'Shea"", 'Kristin Rogers')",5.8
Òlòtūré,2019,tt9725830,Kenneth Gyang,"('Ada Ameh', 'Beverly Osu', 'Blossom Chukwujekwu', 'Bukola Oladipupo')",5.6
Desert Cry,2016,tt5052770,Charles-André Coderre,"('Yann-Manuel Hernandez', 'Hubert Proulx', 'Victoria Diamond', 'Elisabeth Locas', 'Martin Dubreuil')",7.7
Drifted,2016,tt2939530,John Wesley Norton,"('Colleen Elizabeth Miller', 'North Roberts', 'Walt Sloan', 'Joe Caballero')",7.3
The Two Popes,2019,tt8404614,Pope Benedict XVI,"('Pope Francis', 'Fernando Meirelles', 'Jonathan Pryce', 'Anthony Hopkins', 'Juan Minujín', 'Luis Gnecco')",7.6
Mama,2016,tt5437970,Vlado Skafar,"('Pierluigi Di Piazza', 'Gabriella Ferrari', 'Vida Rucli', 'Natasa Tic Ralijan')",6.5
DRIB,2017,tt6180842,Kristoffer Borgli,"('Amir Asgharnejad', 'Brett Gelman', 'Adam Pearson', 'Annie Hamilton')",6.3
Little,2019,tt8085790,Tina Gordon,"('Regina Hall', 'Issa Rae', 'Marsai Martin', 'Justin Hartley')",5.5
Invisible World,2017,tt7265686,Alan Smithee,"('Hans Holsen', 'Joann Schinderle', ""Joann 'Toastann' Schinderle"", ""Levin O'Connor"")",8.3
The Bastard Sword,2018,tt7251886,Eveshka Ghost,"('Xander Phillips', 'Seth Easterbrook', 'Martyn Eade', 'Moira Ní Anluain')",6.2
The Assistant,2019,tt9000224,Kitty Green,"('Julia Garner', 'Owen Holland', 'Jon Orsini', 'Rory Kulz')",6.4
Pokémon: Mewtwo Strikes Back - Evolution,2019,tt8856470,Motonori Sakakibara,"('Tetsuo Yajima', 'Kunihiko Yuyama', 'Sarah Natochenny', 'Dan Green', 'Bill Rogers', 'Michele Knotz')",5.7
Bruises,2018,tt6844382,Vince Gade,"('Victor Ade', 'Selom Awadzi', 'Vaiva Botyriute', 'Ray Calleja')",5.7
Adventure Boyz,2019,tt9671918,Howard J. Ford,"('Jon Campling', 'Angela Dixon', 'Howard J. Ford', 'Justin Hayward')",5
Raf,2019,tt10716712,Harry Cepka,"('Grace Glowicki', 'Jesse Stanley', 'Harry Cepka', 'Victor Dolhai')",7.2
Trek: The Movie,2018,tt7751192,Alan Peterson,"('Austin R. Grant', 'Joel Bishop', 'Stefania Barr', 'Clint Pulver')",6.1
Saving Dreams,2016,tt4813906,Isioro Tokunbo Jaboro,"('Karen Simpson', 'Marty Lindquist', 'Nosa Obaseki', 'Cai Gallant')",7
It Stains the Sands Red,2016,tt5735280,Colin Minihan,"('Brittany Allen', 'Juan Riedinger', 'Merwin Mondesir', 'Kristopher Higgins')",5.5
Oh Baby,2017,tt7006426,Thomas Acda,"('Gijs Naber', 'Hanna van Vliet', 'Eric van Sauers', 'Renée Fokker')",5.7
Hakkunde,2017,tt6974886,Oluseyi Asurf,"('Frank Donga', 'Rahama Sadau', 'Maryam Booth', 'Ibrahim Daddy')",6.6
The Brooklyn Banker,2016,tt3758564,Federico Castelluccio,"('Troy Garity', 'Paul Sorvino', 'David Proval', 'Elizabeth Masucci')",5.8
Daysleepers,2018,tt6870932,Paul Agusta,"('Joko Anwar', 'Agnes Naomi', 'Djenar Maesa Ayu', 'Dinda Kanyadewi')",7.2
World of Death,2016,tt4050462,Allan Harvey,"('Nigel Jones', 'Brian Lockyer', 'Steven Payne', 'K. Pervaiz', 'Ruben Rodriguez', 'Richard S. Sargent', 'Daniel Tripod', 'Doug Turner', 'Chris Wells', 'Steven Bray', 'Ferran Brooks', 'J.D. Brown', 'Dimitri Castiglioni', 'Satinder Chumber', 'Melanie Coleman', 'David M. Dawson', 'Curt Dennis', 'Kate Fagan', 'Dan Fisk', 'Shane Free', 'L.M. Harter', 'William Higo', 'A Normale Jef', 'Gus Krieger', 'Michael Kyne', 'Patrick Langille', 'Evan Marlowe', 'Maude Michaud', 'Steven Hugh Nelson', 'Thom Newell', 'James Raynor', 'Patrick Rea', 'Gavin Rye', 'Liz Salvato', 'Pedro Santasmarinas', 'Mark Scheetz', 'Craig Stewart', 'John Stewart', 'Ray Sullivan', 'Jason Wright', 'Rubel Rafael Ahmed', 'Frank Appache', 'Zeke Arredondo', 'Mark J. Blackman', 'David Bornstein', 'Norman Bosse-Platière', 'Louis Bottino', 'Bobby Browne', 'Bo! Campbell', 'Paul Campion', 'Félix Catala', 'James Chappell', 'Jeff Chitty', 'Josh Cook', 'Trevor Davies', 'Adrian G. de la Peña', 'Victor Druillet', 'Jay Wade Edwards', 'N. Andrew Elliot', 'James Farris', 'Matt Groves', 'Rosco Guerrero', 'Graham Hart', 'Chris Hebert', 'Brandon Hunt', 'Patrick Irving', 'Ryan Henry Knight', 'M.J. Koleszar', 'José Pedro Lopes', 'Dominic Mendez', 'Peter Murfet', 'Corey Norman', 'Lex Ortega', 'Craig Ouellette', 'David Royal', 'Shane Ryan-Reid', 'Rob Sales', 'Gav Chuckie Steel', 'Matt Stuertz', 'Timothy Thomas', 'Oliver Tietgen', 'R.J. Wilson', 'Jordan Wippell', 'Travis Zariwny', 'Brandon Hunt', 'Morgan Finley King', 'Jeremy Koerner', 'Clayton Traylor')",8.2
The White Maze: There Is Always a Way,2016,tt6871626,Matthias Haunholder,"('Matthias Mayr',)",6.8
Madness in the Method,2019,tt6038042,Jason Mewes,"('Jason Mewes', 'Vinnie Jones', 'Jaime Camil', 'Gina Carano')",5.6
Mindhorn,2016,tt4799064,Sean Foley,"('Julian Barratt', 'Simon Farnaby', 'Essie Davis', 'Steve Coogan')",6.3
Live a Little,2017,tt5591954,David Jaffe,"('David Ridker', 'Billy Buntin', 'Devin Davidson', 'Katherine Renee Kane', 'Reggie Melbrough')",7.4
Princess: Voices from Hell,2017,tt7665190,Eckhart Schmidt,"('Marilina Marino', 'Federico Passi', 'Cecilia Saracino')",6.8
Tik Tok,2016,tt6033150,Li Jun,"('Wallace Chung', 'Lee Jung-jae', 'Yueting Lang', 'Chae-yeong Lee')",5.5
I'm Talking to You,2017,tt4926746,Thomas Quain,"('Aidan Lawlor', 'Stephen Murray', 'Alice Stands', ""Robert O'Connor"")",6.9
Verve,2016,tt6131088,Oliver William Smith,"('Elliot Bevan', 'Ella Blackburn', 'Owen Carter', 'Katherine Harding')",7.6
Heroine,2016,tt5921576,Atara Frish,"('Helli Hardy', 'Shira Pajurski', 'Shira Porat', 'Yasmin Schryer-Ozary', 'Maya Dreifuss', 'Michal Vinik', 'Gili Beit-Halahmi', 'Hila Shalev', 'Alena Yiv', 'Naama Preis')",5.8
1962 My Country Land,2016,tt5879420,Partha Borgohain,"('Chandan Anand', 'Sumit Bhardwaj', 'Daniel Han')",8.2
Bad Santa 2,2016,tt1798603,Mark Waters,"('Billy Bob Thornton', 'Kathy Bates', 'Tony Cox', 'Christina Hendricks')",5.6
The Boat,2018,tt7468616,Winston Azzopardi,"('Joe Azzopardi', 'Anubis Mud')",5.7
Bostrom,2018,tt8820540,Nick Borelli,"('Ben Crocker', 'Nick Borelli', 'Miriam Cubstead', 'Sammy Haines', 'Gayane Kaligian')",5.6
Cargo,2017,tt5207838,Kareem Mortimer,"('Warren Brown', 'Gessica Geneus', 'Persia White', 'Omar J. Dorsey')",6.9
Short Stay,2016,tt5353372,Ted Fendt,"('Mike MacCherone', 'Elizabeth Soltan', 'Mark Simmons', 'Marta Sicinska')",6.3
The Queen of Spain,2016,tt2411144,Fernando Trueba,"('Penélope Cruz', 'Antonio Resines', 'Neus Asensi', 'Ana Belén')",5.2
An L.A. Minute,2018,tt5685652,Daniel Adams,"('Kiersey Clemons', 'Gabriel Byrne', 'Bob Balaban', 'Brianna Baker')",5.5
Histórias Estranhas,2017,tt7690900,Paulo Biscaia Filho,"('Rodrigo Brandão', 'Marcos DeBrito', 'Claudio Ellovitch', 'Taísa Ennes', 'Filipe Ferreira', 'Kapel Furman', 'Ricardo Ghiorzi', 'Ivan Cunha', 'Sarah Mattos', 'Daniel Couto', 'Everson Vilela')",6.6
REM,2017,tt6881142,Chris Rodriguez,"('Emma Seeger', 'Ashley-Marie Poitevien', 'Maria Dona-Rodriguez', 'Adam Aloma')",7.3
Circle,2019,tt2607634,Bekir Kulozu,"('Richard Cerqueira', 'Dominick Mancino', 'Ratnesh Dubey', ""Jehan-Pierre 'The Preacher' Vassau"")",6.2
Dusky Paradise,2016,tt4119044,Gregory Kirchhoff,"('Kes Blans', 'Charlotte Krenz', 'Martin Umbach')",6.3
For Izzy,2018,tt5215650,Alex Chu,"('Michelle Ang', 'Elizabeth Sung', 'Jim Lau', 'Liz Femi')",7.9
National Theatre Live: Saint Joan,2017,tt6546570,Josie Rourke,"('Tony Grech-Smith', 'Gemma Arterton', 'Fisayo Akinade', 'Matt Bardock', 'Niall Buggy')",7.4
Alan and the Fullness of Time,2019,tt7499102,Markus Cook,"('Brittany Picard', 'Austin Gage', 'Samantha Russell', 'Kira L. Wilson')",5.9
Romeo and Juliet in Harlem,2017,tt3122216,Aleta Chappelle,"('Harry Lennix', 'Aunjanue Ellis-Taylor', 'Jasmine Carmichael', 'Henry Caicedo')",7.8
Santa Saves the Universe,2019,tt11127348,James Snider,"('Johnathan Carley', 'Kristal de Soto', 'Simon Hill', 'Larry G. Jones')",7.1
If Beale Street Could Talk,2018,tt7125860,Barry Jenkins,"('KiKi Layne', 'Stephan James', 'Regina King', 'Teyonah Parris')",7.1
Back to Zero,2018,tt6071704,Tony Goss,"('Anthony Bamonte', 'Dan Bamonte', 'Joshua Bevier', 'Cody Renee Cameron')",5.1
People,2016,tt4807734,Shane McGoey,"('Mustafa Harris', 'Rane Jameson', 'Ramona Tyler', 'Dino Dos Santos')",7
Anthropoid,2016,tt4190530,Sean Ellis,"('Jamie Dornan', 'Cillian Murphy', 'Brian Caspe', 'Karel Hermánek Jr.')",7.2
Cabaret Maxime,2018,tt4605028,Bruno de Almeida,"('Michael Imperioli', 'Ana Padrão', 'John Ventimiglia', 'Fernando Gomes')",6
Okko's Inn,2018,tt8328740,Kitarô Kôsaka,"('Seiran Kobayashi', 'Nana Mizuki', 'Satsumi Matsuda', 'Rina Endô')",7.1
Breath,2017,tt1553659,Simon Baker,"('Samson Coulter', 'Ben Spence', 'Simon Baker', 'Elizabeth Debicki')",6.7
Thicker Than Blood,2017,tt6913400,Anthony Williams,"('Kareem L. Alston', 'Quincey Alston', 'Jazmyn Barrino', 'Andy Bethea')",8.4
Grace and Goliath,2018,tt7097722,Tony Mitchell,"('Emy Aneke', 'Olivia Nash', 'Aoibhinn McGinnity', 'Ciarán McMenamin')",6.8
